# COPERNICUS
#	EPS PER
#
#	Wavelegnth (A)	Mean Counts	  Mean Background	#Scans	Sigma
#	--------------  -----------   ---------------   ------  -----
      1136.19       13663.9       6910.67        1       0.00000
      1136.29       13086.8       6897.84        1       0.00000
      1136.39       12523.1       6888.09        1       0.00000
      1136.49       12486.5       6888.85        1       0.00000
      1136.59       12524.3       6889.51        1       0.00000
      1136.69       12611.7       6873.26        1       0.00000
      1136.79       12705.4       6855.77        1       0.00000
      1136.89       12814.8       6835.20        1       0.00000
      1136.99       13121.4       6812.54        1       0.00000
      1137.09       13639.7       6787.62        1       0.00000
      1137.19       13922.7       6770.48        1       0.00000
      1137.29       14096.3       6756.93        1       0.00000
      1137.39       14212.8       6757.26        1       0.00000
      1137.49       14328.4       6758.49        1       0.00000
      1137.59       14519.9       6749.28        1       0.00000
      1137.69       14548.4       6741.91        1       0.00000
      1137.79       14161.9       6739.22        1       0.00000
      1137.89       13853.5       6732.65        1       0.00000
      1137.99       13632.0       6721.76        1       0.00000
      1138.09       13430.7       6706.85        1       0.00000
      1138.19       13238.7       6690.07        1       0.00000
      1138.29       12749.1       6691.91        1       0.00000
      1138.39       12274.9       6693.95        1       0.00000
      1138.49       12404.8       6670.68        1       0.00000
      1138.59       12563.8       6653.36        1       0.00000
      1138.69       12797.1       6651.19        1       0.00000
      1138.79       12886.8       6649.02        1       0.00000
      1138.89       12822.3       6646.86        1       0.00000
      1138.99       12600.2       6644.69        1       0.00000
      1139.09       12304.7       6642.53        1       0.00000
      1139.19       12189.4       6639.87        1       0.00000
      1139.29       12110.6       6636.69        1       0.00000
      1139.39       12153.7       6629.11        1       0.00000
      1139.49       12183.4       6623.27        1       0.00000
      1139.59       12180.6       6621.65        1       0.00000
      1139.69       12103.3       6624.55        1       0.00000
      1139.79       11949.0       6632.14        1       0.00000
      1139.89       12116.2       6633.34        1       0.00000
      1139.99       12426.2       6631.71        1       0.00000
      1140.09       12585.0       6643.27        1       0.00000
      1140.19       12713.6       6655.27        1       0.00000
      1140.29       12719.3       6658.52        1       0.00000
      1140.39       12812.4       6663.59        1       0.00000
      1140.49       13107.1       6672.85        1       0.00000
      1140.59       13227.0       6689.57        1       0.00000
      1140.69       13181.0       6713.39        1       0.00000
      1140.79       12657.8       6736.08        1       0.00000
      1140.89       11942.7       6758.27        1       0.00000
      1140.99       11957.6       6776.11        1       0.00000
      1141.09       11930.6       6791.48        1       0.00000
      1141.19       11094.9       6792.02        1       0.00000
      1141.29       10194.4       6795.72        1       0.00000
      1141.39       9160.55       6806.07        1       0.00000
      1141.49       8690.77       6813.79        1       0.00000
      1141.59       8716.47       6819.21        1       0.00000
      1141.69       8971.70       6824.25        1       0.00000
      1141.79       9311.12       6829.15        1       0.00000
      1141.89       9408.65       6830.96        1       0.00000
      1141.99       9506.60       6832.20        1       0.00000
      1142.09       9695.27       6831.11        1       0.00000
      1142.19       9879.74       6830.79        1       0.00000
      1142.29       10056.7       6831.87        1       0.00000
      1142.39       9962.41       6820.31        1       0.00000
      1142.49       9649.21       6798.55        1       0.00000
      1142.59       9487.39       6775.62        1       0.00000
      1142.69       9372.89       6752.33        1       0.00000
      1142.79       10141.7       6722.61        1       0.00000
      1142.89       10833.9       6693.99        1       0.00000
      1142.99       10994.7       6671.66        1       0.00000
      1143.09       10754.9       6652.49        1       0.00000
      1143.19       9867.23       6638.42        1       0.00000
      1143.29       9731.71       6620.15        1       0.00000
      1143.39       10137.3       6598.91        1       0.00000
      1143.49       10385.7       6593.21        1       0.00000
      1143.59       10591.9       6591.55        1       0.00000
      1143.69       10366.7       6581.27        1       0.00000
      1143.79       10124.5       6572.95        1       0.00000
      1143.89       9816.71       6572.40        1       0.00000
      1143.99       9719.22       6568.04        1       0.00000
      1144.09       9921.06       6558.25        1       0.00000
      1144.19       10167.6       6553.86        1       0.00000
      1144.29       10441.6       6552.77        1       0.00000
      1144.39       10372.3       6553.04        1       0.00000
      1144.49       10227.6       6553.79        1       0.00000
      1144.59       9885.29       6560.87        1       0.00000
      1144.69       9478.85       6567.29        1       0.00000
      1144.79       8870.39       6571.65        1       0.00000
      1144.89       8072.40       6584.39        1       0.00000
